CompanyName,GenericName,Qty,Year,Month,num_in_pack,QtyAdadi
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,22544.0,1399,06,5,112720.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,17050.0,1399,12,5,85250.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,14915.0,1400,03,5,74575.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,43374.0,1400,05,5,216870.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,2202.0,1400,07,5,11010.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,9002.0,1399,01,5,45010.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,18256.0,1399,09,5,91280.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,20853.0,1400,01,5,104265.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,27863.0,1400,02,5,139315.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,22326.0,1400,04,5,111630.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,334.0,1400,10,5,1670.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,6142.0,1398,03,5,30710.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,56.0,1398,06,5,280.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,4501.0,1398,11,5,22505.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,31546.0,1399,04,5,157730.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,43107.0,1399,05,5,215535.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,14428.0,1399,10,5,72140.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,1266.0,1400,09,5,6330.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,1679.0,1400,11,5,8395.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,22196.0,1401,01,5,110980.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,22394.0,1401,02,5,111970.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,2505.0,1401,06,5,12525.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,5502.0,1401,09,5,27510.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,3272.0,1401,10,5,16360.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,1128.0,1401,11,5,5640.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,122.0,1402,01,5,610.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,14885.0,1402,03,5,74425.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,42067.0,1399,11,5,210335.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,42025.0,1401,04,5,210125.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,16588.0,1401,05,5,82940.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,14113.0,1402,05,5,70565.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,6156.0,1398,04,5,30780.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,7237.0,1398,12,5,36185.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,13136.0,1399,02,5,65680.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,25311.0,1399,08,5,126555.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,1990.0,1400,08,5,9950.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,457.0,1401,12,5,2285.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,7099.0,1402,02,5,35495.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,10698.0,1400,12,5,53490.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,1206.0,1401,07,5,6030.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,43784.0,1402,04,5,218920.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,9769.0,1402,06,5,48845.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,18372.0,1399,03,5,91860.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,38254.0,1399,07,5,191270.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,30170.0,1401,03,5,150850.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,5486.0,1401,08,5,27430.0
داروسازی ریحانه اصفهان,LEVOFLOXACIN TABLET ORAL 500 mg,18114.0,1402,07,5,90570.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",12.0,1397,03,30,360.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",1474.0,1397,12,30,44220.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",10.0,1397,01,30,300.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",4512.0,1397,06,30,135360.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",2738.0,1397,07,30,82140.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",7.0,1397,09,30,210.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",445.0,1397,10,30,13350.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",6.0,1398,03,30,180.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",2.0,1398,07,30,60.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",112.0,1398,01,30,3360.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",88.0,1398,06,30,2640.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",1017.0,1398,02,30,30510.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",501.0,1402,07,30,15030.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",381.0,1397,04,30,11430.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",77.0,1397,08,30,2310.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",3651.0,1397,11,30,109530.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",120.0,1398,04,30,3600.0
داروسازی ریحانه اصفهان,"TAMSULOSIN HYDROCHLORIDE CAPSULE, EXTENDED RELEASE ORAL 0.4 mg",134.0,1397,02,30,4020.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 360 mg,745.0,1402,03,30,22350.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 360 mg,6.0,1402,01,30,180.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 360 mg,164.0,1402,07,30,4920.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 360 mg,45.0,1401,11,30,1350.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 360 mg,14.0,1402,06,30,420.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 360 mg,20.0,1401,12,30,600.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 360 mg,48.0,1402,02,30,1440.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 90 mg,904.0,1402,03,30,27120.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 90 mg,1.0,1402,02,30,30.0
داروسازی زهراوی,DEFERASIROX TABLET ORAL 90 mg,6.0,1401,11,30,180.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,647.0,1400,11,30,19410.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,201.0,1400,12,30,6030.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,685.0,1401,02,30,20550.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,2492.0,1401,10,30,74760.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,2628.0,1401,11,30,78840.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,3415.0,1402,01,30,102450.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,4971.0,1402,06,30,149130.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,904.0,1400,10,30,27120.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,5652.0,1402,03,30,169560.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,1009.0,1400,08,30,30270.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,1260.0,1400,09,30,37800.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,2664.0,1401,09,30,79920.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,259.0,1400,07,30,7770.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,1251.0,1401,05,30,37530.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,5312.0,1402,05,30,159360.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,123.0,1401,04,30,3690.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,2625.0,1401,08,30,78750.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,364.0,1401,01,30,10920.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,270.0,1401,03,30,8100.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,2831.0,1401,06,30,84930.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,4457.0,1401,12,30,133710.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,8992.0,1402,04,30,269760.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,4962.0,1402,07,30,148860.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,2681.0,1401,07,30,80430.0
داروسازی سامی ساز,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,5128.0,1402,02,30,153840.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,3740.0,1398,08,30,112200.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,55801.0,1399,11,30,1674030.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,28033.0,1399,12,30,840990.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,17955.0,1400,01,30,538650.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,32288.0,1400,09,30,968640.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,41888.0,1400,12,30,1256640.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,36063.0,1401,01,30,1081890.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,82228.0,1402,03,30,2466840.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,79830.0,1402,04,30,2394900.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,52.0,1398,03,30,1560.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,19489.0,1398,07,30,584670.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,13161.0,1399,02,30,394830.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,547.0,1397,10,30,16410.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,32895.0,1399,03,30,986850.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,33780.0,1400,07,30,1013400.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,49097.0,1400,08,30,1472910.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,66561.0,1401,03,30,1996830.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,43881.0,1401,06,30,1316430.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,1356.0,1398,01,30,40680.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,39302.0,1400,11,30,1179060.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,43872.0,1401,10,30,1316160.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,18698.0,1399,04,30,560940.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,12848.0,1399,05,30,385440.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,17250.0,1399,08,30,517500.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,38936.0,1400,05,30,1168080.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,54099.0,1401,02,30,1622970.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,36907.0,1402,01,30,1107210.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,47616.0,1402,02,30,1428480.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,1422.0,1397,11,30,42660.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,1199.0,1397,12,30,35970.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,42311.0,1398,06,30,1269330.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,9784.0,1398,09,30,293520.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,9450.0,1398,10,30,283500.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,6386.0,1398,12,30,191580.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,3878.0,1399,01,30,116340.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,17897.0,1399,06,30,536910.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,39085.0,1401,05,30,1172550.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,53202.0,1401,08,30,1596060.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,2361.0,1398,02,30,70830.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,5747.0,1398,04,30,172410.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,28244.0,1398,05,30,847320.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,15679.0,1398,11,30,470370.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,23161.0,1399,09,30,694830.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,29912.0,1399,10,30,897360.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,53667.0,1400,03,30,1610010.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,44803.0,1400,04,30,1344090.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,42395.0,1400,10,30,1271850.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,19802.0,1399,07,30,594060.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,40126.0,1400,02,30,1203780.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,40479.0,1400,06,30,1214370.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,63035.0,1401,04,30,1891050.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,39534.0,1401,07,30,1186020.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,56303.0,1401,09,30,1689090.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,72622.0,1401,11,30,2178660.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,107405.0,1401,12,30,3222150.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,89733.0,1402,05,30,2691990.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,74575.0,1402,06,30,2237250.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 2.5 mg,89679.0,1402,07,30,2690370.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,10745.0,1398,09,30,322350.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,24341.0,1399,02,30,730230.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,12100.0,1399,06,30,363000.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,20007.0,1399,10,30,600210.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,20139.0,1400,07,30,604170.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,29471.0,1401,01,30,884130.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,34240.0,1401,11,30,1027200.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,15008.0,1402,02,30,450240.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,33237.0,1398,05,30,997110.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,14573.0,1398,08,30,437190.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,14881.0,1399,05,30,446430.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,14122.0,1399,09,30,423660.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,34593.0,1399,11,30,1037790.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,1724.0,1398,02,30,51720.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,1274.0,1398,03,30,38220.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,17586.0,1399,04,30,527580.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,15697.0,1399,08,30,470910.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,23229.0,1400,05,30,696870.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,52421.0,1402,03,30,1572630.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,1503.0,1398,01,30,45090.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,15848.0,1398,12,30,475440.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,28149.0,1399,03,30,844470.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,14006.0,1399,07,30,420180.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,30753.0,1400,06,30,922590.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,27549.0,1400,09,30,826470.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,44545.0,1401,02,30,1336350.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,27013.0,1401,07,30,810390.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,35051.0,1401,08,30,1051530.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,16874.0,1402,01,30,506220.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,61191.0,1402,05,30,1835730.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,71966.0,1402,07,30,2158980.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,20278.0,1398,04,30,608340.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,22711.0,1398,06,30,681330.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,32754.0,1399,12,30,982620.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,21421.0,1400,01,30,642630.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,32416.0,1400,03,30,972480.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,35408.0,1400,04,30,1062240.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,27417.0,1400,08,30,822510.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,35931.0,1398,07,30,1077930.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,7628.0,1399,01,30,228840.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,23603.0,1400,02,30,708090.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,40980.0,1400,10,30,1229400.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,33587.0,1401,09,30,1007610.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,44716.0,1402,04,30,1341480.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,27129.0,1400,11,30,813870.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,43352.0,1401,03,30,1300560.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,25961.0,1401,10,30,778830.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,29891.0,1401,06,30,896730.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,63426.0,1401,12,30,1902780.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,65562.0,1402,06,30,1966860.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,360.0,1397,12,30,10800.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,16763.0,1398,10,30,502890.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,13866.0,1398,11,30,415980.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,38982.0,1400,12,30,1169460.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,47822.0,1401,04,30,1434660.0
داروسازی سامی ساز,BISOPROLOL FUMARATE TABLET ORAL 5 mg,25471.0,1401,05,30,764130.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,1645.0,1397,05,100,164500.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,810.0,1397,08,100,81000.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,564.0,1397,09,100,56400.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,561.0,1397,10,100,56100.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,86.0,1398,02,100,8600.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,115.0,1398,06,100,11500.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,158.0,1398,08,100,15800.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,1220.0,1399,10,100,122000.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,722.0,1399,12,100,72200.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,121.0,1400,04,100,12100.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,228.0,1400,08,100,22800.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,96.0,1400,09,100,9600.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,220.0,1400,11,100,22000.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,136.0,1401,01,100,13600.0
داروسازی سامی ساز,LEVETIRACETAM TABLET ORAL 250 mg,1285.0,1401,10,100,128500.0
